Date,open,high,low,close,volume
5/25/2010,79.87511352879874,81.972492300476,79.32036992045619,81.93449401855469,396505200
5/26/2010,82.43600366895949,83.18832174606574,81.1973321687584,81.44050598144531,349719300
5/27/2010,82.97560500208728,84.19907575683278,82.66403525068212,84.1686782836914,300870500
5/28/2010,84.07745284616529,84.13824776857322,82.71719689533306,83.11235809326172,297933500
6/1/2010,82.33724484539977,83.55311441596962,81.59252726992973,81.714111328125,277909400
6/2/2010,82.13204777164343,83.84946055527058,81.69889416901577,83.84186553955078,240243700
6/3/2010,84.08506771017977,84.39663159356273,83.27195432971476,84.13066101074219,226618300
6/4/2010,82.5348242310175,83.08196697904162,80.90099680225747,81.17456817626953,398475600
6/7/2010,81.46333285246362,81.77490249563509,80.10308263769622,80.16387176513672,264609100
6/8/2010,80.22468067844049,81.18218062468894,79.52555631032699,81.02259826660156,357774300
6/9/2010,81.49377022400624,82.28408724499693,80.24750263644717,80.58946990966797,268023300
6/10/2010,81.96488632521145,83.0439702102568,80.58183359710058,82.94518280029297,317890600
6/11/2010,82.21565302110166,83.40112501571198,82.1624589135928,83.34793090820312,214128200
6/14/2010,83.98628728726226,84.4422435532285,83.13518129260476,83.2187728881836,207196100
6/15/2010,83.80389978560353,85.18695268479807,83.65951326279901,85.1109619140625,238268700
6/16/2010,84.67019409236185,85.43011327638462,84.50301094424113,85.08055114746094,216374000
6/17/2010,85.32371914719691,85.3617174228566,84.38902186228611,85.21733093261719,263185800
6/18/2010,85.38607519486321,85.615132078281,85.03484998004396,85.30972290039062,174006600
6/21/2010,86.37105048449472,86.43212883546978,84.59201317108668,85.0654067993164,213140700
6/22/2010,85.06541425321885,85.43954467144559,83.53834466418607,83.66050720214844,239355400
6/23/2010,83.71393269103811,84.0117107176372,82.8282355882914,83.40088653564453,254639900
6/24/2010,82.98858264469997,83.09547702925305,81.80510161175322,82.01889038085938,268523600
6/25/2010,82.26324741725495,82.78245137546568,81.52261764190786,82.36251068115234,238726500
6/28/2010,82.48464205655642,82.70606778999752,81.8050967273402,82.10287475585938,169218600
6/29/2010,80.94992775467085,82.08759839082231,79.06400237170672,79.56793212890625,373649500
6/30/2010,79.34648340093874,80.07947563307091,78.55240702646945,78.81201172,284101700
7/1/2010,78.75862408462073,79.01822314782926,77.21628036391643,78.46084594726562,382924800
7/2/2010,78.728045226086,78.96473906439924,77.59038041655012,78.0332260131836,233385200
7/6/2010,79.1327495801989,79.69013257110136,77.78892664381193,78.54483032226562,256935300
7/7/2010,78.74334052820319,81.11793418306452,78.65935123556373,81.0186767578125,253769400
7/8/2010,81.69820519852516,81.91199396232265,80.86595525012676,81.82037353515625,210842100
7/9/2010,81.79745540714059,82.43882746741698,81.64475082509242,82.43119049072266,144999900
7/12/2010,82.15632191730731,82.64498359601062,81.81273367691823,82.4846420288086,131283600
7/13/2010,83.3398359851275,84.05755483409474,83.17185737410036,83.72924041748047,213025900
7/14/2010,83.46196046833273,84.04988533873751,83.11837224818912,83.72156524658203,184426800
7/15/2010,83.691029128633,84.0346173732587,82.5915374253399,83.74447631835938,232337900
7/16/2010,83.29400542336927,83.3856316930564,81.27827409271663,81.4386215209961,282693400
7/19/2010,81.7363852760902,82.17923093861552,81.10265012887918,81.91963195800781,186709000
7/20/2010,80.83540613957807,82.88931014922301,80.79722708137274,82.82823181152344,258162400
7/21/2010,83.25585086562327,83.2787559818588,81.4157288572456,81.7516860961914,264527000
7/22/2010,82.7213692611835,83.94302977607106,82.71373810631452,83.57653045654297,274781300
7/23/2010,83.40850199876755,84.4240042191377,83.17180818248036,84.30184173583984,222020800
7/26/2010,84.44694657098594,85.26392856290644,84.21025265029093,85.17993927001953,184445700
7/27/2010,85.64569005485691,85.7373163204116,84.83634509770098,85.17230224609375,204855600
7/28/2010,84.99668133081047,85.25628615418249,84.34004103236684,84.62255096435547,163056200
7/29/2010,85.14937993460929,85.37844265523891,83.53832721399355,84.21023559570312,220149100
7/30/2010,83.35505950874038,84.64543467074535,83.20999191574582,84.1949462890625,220070600
8/2/2010,85.50825115437694,86.2336126292578,85.16466286253856,86.09617614746094,188263200
8/3/2010,85.88236612805117,86.10378601452915,85.40133564802473,85.68384552001953,146657300
8/4/2010,85.92052797401605,86.3633793389028,85.63802396476153,86.25648498535156,158171700
8/5/2010,85.706759248148,86.21069488263623,85.57695976361863,86.16487884521484,140473800
8/6/2010,85.31734580512138,85.95108085606805,84.69124773047577,85.81364440917969,239728300
8/9/2010,86.21831947742636,86.41684009033669,85.76019991520016,86.27176666259766,120800400
8/10/2010,85.53880949609352,86.2641711088074,85.03487951728677,85.80604553222656,242916300
8/11/2010,84.48510094399732,84.51564302569254,83.31689398936065,83.45433044433594,273406900
8/12/2010,82.19451873,83.24055763375807,82.15633966401334,82.94277954101562,239542600
8/13/2010,82.68315716509494,83.19472391580948,82.59916789852313,82.69842529296875,158698500
8/16/2010,82.1334298682819,82.92750667873786,81.83565179252437,82.66027069091797,147895300
8/17/2010,83.37036436930251,84.28660377382755,83.13366462664222,83.67577362060547,172270300
8/18/2010,83.6375998879404,84.27896630229718,83.1565750771728,83.82848358154297,182922100
8/19/2010,83.39327211141669,83.59942394508045,82.02654411508006,82.37013244628906,265847600
8/20/2010,82.12577986185212,82.41592673857818,81.50731869882104,82.10287475585938,209714200
8/23/2010,82.49226815261169,82.89694050592365,81.75163875490216,81.7898178100586,163490300
8/24/2010,80.89651177829228,81.23246896289783,80.14825091751784,80.5758285522461,280677800
8/25/2010,80.13294399664902,81.19425649293242,79.6290142523382,80.88884735107422,272234800
8/26/2010,81.27062451706973,81.37751889482026,80.07950658236781,80.34674835205078,224439500
8/27/2010,80.85070933325638,81.67532841556155,79.64432280454795,81.59133911132812,272649000
8/30/2010,81.37751379665494,81.62948159641294,80.4001905039884,80.40782165527344,167238600
8/31/2010,80.11004364657992,80.91939423138079,79.78172355682729,80.40782165527344,273933100
9/1/2010,81.49207626649215,82.92751967263517,81.43862906055354,82.81298828,256828100
9/2/2010,83.01151629830638,83.59943561552376,82.83590070597394,83.58416748046875,156112200
9/3/2010,84.40112948891408,84.74471778621498,83.9506409704649,84.66836547851562,212197300
9/7/2010,84.27134941242582,84.37824383291142,83.64525102444917,83.7139663696289,141973700
9/8/2010,83.8818954566475,84.63779293388814,83.84371640388252,84.30184173583984,149924400
9/9/2010,85.24862110578952,85.271526206864,84.4621815672701,84.69123840332031,147017900
9/10/2010,84.84400056493615,85.21813103652451,84.6531168390816,85.1188735961914,127819000
9/13/2010,85.95874128499746,86.24124540684637,85.6151471613787,86.06563568115234,178503500
9/14/2010,85.8976756320122,86.50086889770962,85.5769923743935,86.01220703,209823600
9/15/2010,85.76024222358247,86.43978783827684,85.50064314619773,86.34053039550781,168608400
9/16/2010,86.07325796731737,86.37103599510665,85.7831110913025,86.31758880615234,199962900
9/17/2010,86.77205590055807,86.85649485166577,86.11190002271351,86.34986114501953,195836900
9/20/2010,86.64921159240086,87.86205635060972,86.3728670688471,87.67015075683594,214555200
9/21/2010,87.73924550909223,88.15375646482522,87.13282309063898,87.49360656738281,268389100
9/22/2010,87.35542858306033,87.84670643434659,86.81808940687641,87.06372833251953,191322400
9/23/2010,86.34982030706792,87.25561474434411,86.11185929730225,86.35749816894531,202354300
9/24/2010,87.3170188688974,88.19978550568361,87.24025782580561,88.13837432861328,209671800
9/27/2010,88.16907899960816,88.26886776893983,87.63174584706518,87.71617889404297,128761800
9/28/2010,87.83135641777447,88.30728442936768,86.87950625108238,88.02326202392578,209207500
9/29/2010,87.80062378726842,88.20746846651119,87.52427933096777,87.86971282958984,179665800
9/30/2010,88.3149357413169,88.88297452492404,87.19420218462969,87.60871887207031,287106700
10/1/2010,88.26889011690763,88.36868476799748,87.4552123209088,87.9771957397461,174638700
10/4/2010,87.79298278165643,88.1614382824968,86.8795101809781,87.31705474853516,166153200
10/5/2010,88.12302505293204,89.28980814262346,88.0232304254012,89.07487487792969,229634100
10/6/2010,89.05954473170162,89.29751164866026,88.70643914451418,89.06722259521484,148626600
10/7/2010,89.42795903524005,89.45098675718054,88.42237613389939,88.95970916748047,164860000
10/8/2010,89.08256880634809,89.70434098514089,88.74481312577261,89.45870208740234,177760100
10/11/2010,89.5968928218161,89.78879843328966,89.23610933520668,89.54315948486328,103098300
10/12/2010,89.25144379683323,90.08047730081418,88.77552171070947,89.81948852539062,182210000
10/13/2010,90.3184506602062,91.0016340994352,90.10351147763943,90.51802825927734,194347200
10/14/2010,90.4335989371084,90.58712694096553,89.59689327794148,90.16493225097656,217764300
10/15/2010,90.7943509954668,90.84808431409242,89.62756785252802,90.34912872314453,243705000
10/18/2010,90.37985577796834,91.09374481296312,90.04977792616444,90.79437255859375,141204800
10/19/2010,89.9576434572504,90.46427104115071,89.05952107259907,89.60453796386719,280604700
10/20/2010,89.76577849263528,90.9172122614726,89.71204515101601,90.47966766357422,200051800
10/21/2010,90.88646811828445,91.4161234449356,89.97299584161468,90.67920684814453,221585500
10/22/2010,90.81736265259632,90.98624044024663,90.57940169172075,90.84806823730469,108212400
10/25/2010,91.45453889665052,91.9304669274865,91.04769993219946,91.11678314208984,151145700
10/26/2010,90.65618271253106,91.22422151364479,90.4796328821477,91.13211059570312,158982900
10/27/2010,90.49500618222709,90.97093418863494,90.01140616833268,90.87113952636719,190024000
10/28/2010,91.39313293132857,91.4315163989078,90.4489605364264,90.88650512695312,168576000
10/29/2010,90.7943588071095,91.13211447123989,90.63315883736354,90.95555877685547,144305500
11/1/2010,91.40076849177495,91.92275178418282,90.46426853864682,90.98625183105469,174074800
11/2/2010,91.66944888082973,91.92276563218029,91.42380999189699,91.70783233642578,158345900
11/3/2010,91.86902327356886,92.13001200517778,90.92484540979413,92.07627868652344,226702800
11/4/2010,93.0972452809161,93.89557329295228,92.0916617942957,93.84951782226562,215039400
11/5/2010,93.91089838374913,94.35612067121863,93.78808187549464,94.20259857177734,180654100
11/8/2010,93.91091748547075,94.17958999888072,93.60387322413459,94.02606201171875,156107100
11/9/2010,94.27934694905018,94.37913571462475,92.97439170972521,93.35052490234375,186621600
11/10/2010,93.32753113567233,93.77275352530283,92.62131994580645,93.72669219970703,221387400
11/11/2010,92.92070934047895,93.51177611007601,92.6366868968312,93.37360382080078,158017600
11/12/2010,92.74412402991942,93.1509629030114,91.84600736405677,92.26819610595703,239068800
11/15/2010,92.55988988151759,92.92067326658847,92.09931771490294,92.13769531,163940800
11/16/2010,91.56967405609952,91.7231961889036,90.26471250128903,90.70226287841797,299566200
11/17/2010,90.74065129809419,91.12446253234202,90.47198460541964,90.74832916259766,172308900
11/18/2010,91.62340450519173,92.4140545915925,91.61572664184493,92.08397674560547,197723700
11/19/2010,92.03793088129245,92.37568076937166,91.53897512857993,92.3373031616211,156852900
11/22/2010,91.87671740424689,92.29890616657764,91.17050041853233,92.26052856445312,181361000
11/23/2010,91.17048169229116,91.36238723297726,90.57173734238933,90.92484283447266,222309000
11/24/2010,91.5005738226912,92.29122969390934,91.48522395388291,92.26819610595703,140046100
11/26/2010,91.46988701001213,91.96883687944327,91.19354248046875,91.19354248046875,76007800
11/29/2010,90.9632380171258,91.7155104104957,90.37984345837934,91.4698715209961,223642300
11/30/2010,90.56407564596941,91.47754214119652,90.4335754125144,90.95555877685547,233930700
12/1/2010,92.26819845378255,93.0665263514722,92.26052644742981,92.88997650146484,221037200
12/2/2010,93.03582894519147,94.1488848961117,92.98209561352593,94.07979583740234,191213600
12/3/2010,93.75739783405348,94.44058128963164,93.73437009949373,94.33311462402344,151288900
12/6/2010,94.13348938245831,94.44821723240015,94.03370062482603,94.23328399658203,103050500
12/7/2010,95.13912495646532,95.19285829180187,94.23333026329627,94.28706359863281,206581000
12/8/2010,94.40218601824857,94.70923023024527,93.96464157401103,94.6324691772461,138019200
12/9/2010,95.16214603966259,95.20052364422338,94.5326959312253,95.00094604492188,123705100
12/10/2010,95.29262477677129,95.64573030576943,94.97790270252003,95.55361938476562,117571700
12/13/2010,95.99118283033499,96.1063215043813,95.58433804155968,95.61504364013672,133812700
12/14/2010,95.76088934373008,96.12935065313238,95.40778376115371,95.69947814941406,147249600
12/15/2010,95.52293466747248,95.89906800892027,95.10073999896377,95.2619400024414,160823100
12/16/2010,95.32334313887087,95.88371002818073,94.99326529590616,95.81462097167969,185035200
12/17/2010,95.74747037027646,96.0406987328289,95.5468373394289,95.917236328125,141075300
12/20/2010,96.17963264820628,96.38026575212838,95.67034047645856,96.14876556396484,119085500
12/21/2010,96.44969691046079,96.82009597505402,96.35710155978255,96.75836181640625,94965500
12/22/2010,96.82780903209765,97.09017036136252,96.77379311799646,97.0593032836914,78878100
12/23/2010,96.95125434028844,97.05928614941952,96.68117481746076,96.9203872680664,70053700
12/27/2010,96.55769548113207,97.05155680559635,96.48824899204712,96.9589614868164,58126000
12/28/2010,97.15193921220028,97.1905186575971,96.84327421254984,97.0979232788086,55309100
12/29/2010,97.21363143756676,97.38339152118502,97.15189728681868,97.16732788085938,58033100
12/30/2010,97.07469646911629,97.32933944356478,96.8663452595879,97.0129623413086,76616900
12/31/2010,96.86639733099292,97.12876457156833,96.7120678158029,97.03616333007812,91218900
1/3/2011,97.77693183442612,98.46370801849288,96.99755443137686,98.03929901123047,138725200
1/4/2011,98.25537007738504,98.28623715271728,97.37567903594046,97.98529052734375,137409700
1/5/2011,97.67662623430442,98.55631728090944,97.58402500776448,98.49458312988281,133975300
1/6/2011,98.53315873024755,98.64119054024535,98.00843027284739,98.3016586303711,122519000
1/7/2011,98.43283718336738,98.59488489492412,97.34480086654587,98.1087417602539,156034600
1/10/2011,97.67662566131399,98.12418942269251,97.38339138930404,97.98529052734375,122401700
1/11/2011,98.34027592067288,98.57177020853362,97.96215857543386,98.33255767822266,110287000
1/12/2011,98.93445287508357,99.32799491440127,98.35570246107036,99.21996307373047,107929200
1/13/2011,99.25856136115193,99.30485904540237,98.81099745574922,99.05792236328125,129048400
1/14/2011,98.91899341194254,99.7986844172204,98.84954691076963,99.7755355834961,117677900
1/18/2011,99.68294700742975,100.0379154815074,99.56720281728866,99.94532012939453,114401300
1/19/2011,99.86042909400417,99.9607367925237,98.70294018741153,98.96530151367188,151958400
1/20/2011,98.74154333808777,99.081069495556,98.10106457630162,98.83414459228516,175745700
1/21/2011,99.45147622858815,99.67525229399497,98.94989050850053,99.05792236328125,151462900
1/24/2011,98.9961695065421,99.73696763848562,98.97302066878638,99.62122344970703,113715500
1/25/2011,99.35883357936821,99.76009965712704,98.85725981310833,99.67521667480469,167552200
1/26/2011,99.92214978736605,100.35427703701173,99.72151086818452,100.06104278564453,141281500
1/27/2011,100.08419563722414,100.47774936398388,99.90671731854745,100.3079833984375,123302700
1/28/2011,100.42373415941864,100.58578778247076,98.39427245467043,98.55632019042969,295637300
1/31/2011,98.826410649233,99.37428214985192,98.57947402531336,99.29711151123047,149249200
2/1/2011,99.89898845228721,101.0641894099453,99.83725431369444,100.88671112060547,167194300
2/2/2011,100.62437410756634,100.96390610407434,100.57036407607853,100.69383239746094,118323600
2/3/2011,100.51630600904072,101.07190148024489,99.98387114250443,100.91757202148438,145886700
2/4/2011,100.95618489469086,101.24169506008205,100.49318461740975,101.20310974121094,134634800
2/7/2011,101.42690558579451,102.16769195880744,101.4191814566548,101.83588409423828,112439100
2/8/2011,101.92849178362708,102.35290682713016,101.65069391647857,102.29889678955078,99072800
2/9/2011,102.02107751072886,102.34517299195116,101.55807723779068,102.06737518310547,146436700
2/10/2011,101.55033866880146,102.22167829412868,101.3188385920939,102.1059341430664,162708500
2/11/2011,101.70468920240496,102.84674156966582,101.6815403673959,102.71556091308594,137710300
2/14/2011,102.65382728234596,103.04736925408224,102.53808310671337,102.96248626708984,101690700
2/15/2011,102.64609845547284,102.80042792307692,102.10593943156674,102.63837432861328,119575400
2/16/2011,102.98566677497841,103.41007001735514,102.77731544399805,103.28661346435547,130183500
2/17/2011,102.98563978731896,103.7341383625259,102.8930326786024,103.59524536132812,109810500
2/18/2011,103.68786437920258,103.93480102607086,103.44865186166606,103.81133270263672,130002400
2/22/2011,102.72329493620545,103.83448634939032,101.45006164377409,101.72785949707031,233116400
2/23/2011,101.66612176261718,101.91305841224869,100.47777151638118,101.10281372070312,227584000
2/24/2011,100.99476691107795,101.42689420929732,100.08420286875645,101.03334045410156,260431400
2/25/2011,101.45777043509838,102.1754197703173,101.39603627269123,102.11368560791016,141686900
2/28/2011,102.49179985055093,102.87762952303531,102.15226785483074,102.7464370727539,141585500
3/1/2011,103.07053218785424,103.16312753044818,101.00247926476551,101.03334045410156,258565500
3/2/2011,100.8944441107485,101.72012513691661,100.58578512923046,101.2494125366211,200277400
3/3/2011,102.16765109341132,103.10907605410871,102.15993874194352,102.99333190917969,176480100
3/4/2011,102.91620655864725,103.11684553087497,101.5503779494647,102.22171783447266,277202300
3/7/2011,102.52265309487304,102.75415323533271,100.88673917824082,101.41917419433594,216790400
3/8/2011,101.58121804769411,102.63067504545813,101.14137842028356,102.30657958984375,174615000
3/9/2011,102.10594024082079,102.47633332092292,101.55034473337575,102.15995025634766,153806000
3/10/2011,101.08737382787749,101.22626685767122,100.16909732672848,100.26941680908203,301291800
3/11/2011,99.94529847002613,101.32656319624978,99.92214963701454,100.96388244628906,225621800
3/14/2011,100.30798089765563,100.6860863595583,99.59033173854044,100.35427856445312,234974100
3/15/2011,97.68436638825682,99.79871750795868,97.6149198640572,99.20453643798828,359585400
3/16/2011,98.88815274120427,99.21226006834706,96.67349391145669,97.36798858642578,468670300
3/17/2011,98.77238153179267,99.07332816078893,98.07788704668872,98.65663146972656,254303700
3/18/2011,99.85249573892506,99.88350282659103,98.82173476307264,99.01548767089844,230435400
3/21/2011,100.24774141293254,100.7592400110744,100.13148259346724,100.54999542236328,153992600
3/22/2011,100.53447869925306,100.66622921678248,100.10822006857826,100.20121765136719,129538600
3/23/2011,99.92222443808848,100.75149239802583,99.44947878800497,100.48799133300781,148603100
3/24/2011,101.0614689587269,101.5962286487387,100.49571401998622,101.448974609375,159129800
3/25/2011,101.71250389206504,102.20075304936017,101.44124516243986,101.75900268554688,155642800
3/28/2011,101.97602087526845,102.23952196333474,101.48001395772222,101.5110092163086,109762400
3/29/2011,101.42574284395513,102.22400367696737,101.09249360283214,102.19300842285156,129798800
3/30/2011,102.72772811091858,103.20048537538443,102.58047410343605,102.89823150634766,135835000
3/31/2011,102.7665238573523,103.0455284547086,102.65026504344097,102.7587661743164,132537100
4/1/2011,103.39430539402181,103.67331005654319,102.9447972251963,103.19279479980469,153850100
4/4/2011,103.4097809341784,103.59578795533893,102.98353406084185,103.27803039550781,100768900
4/5/2011,103.07655092746613,103.71981202527513,103.03005211991791,103.26255798339844,120791500
4/6/2011,103.75855433630848,103.85155194187094,103.16953796577764,103.58805084228516,120411600
4/7/2011,103.40203323937428,103.836037788635,102.8130287547686,103.32453918457031,170731500
4/8/2011,103.78178193303845,103.84378426563273,102.54175893262406,102.968017578125,147945400
4/11/2011,103.07655163364991,103.4253045183903,102.41004112750049,102.65805053710938,121385400
4/12/2011,102.08450755920663,102.28600627582122,101.5187525206739,101.89075469970703,161187400
4/13/2011,102.36352951186888,102.4410235733709,101.49552033832254,101.88302612304688,162059000
4/14/2011,101.29400747558853,102.11551782854455,100.9607581846013,101.96051788330078,161220400
4/15/2011,102.14652432831728,102.58827476102022,101.84427029781389,102.33251953125,170006700
4/18/2011,101.2087352356351,102.32475353656116,100.37172150994056,101.18548583984375,210759300
4/19/2011,101.34048787965361,101.79775359985862,101.09249037743157,101.7667465209961,124258800
4/20/2011,102.98352637927978,103.37877796580963,102.9137663604622,103.1540298461914,156133800
4/21/2011,103.6887761306305,103.72752906806787,103.15402816664496,103.6810302734375,135935400
4/25/2011,103.60354317272254,103.74305140763036,103.23154092253223,103.57254791259766,65757100
4/26/2011,103.8902975614305,104.6730549464496,103.78179642067798,104.46379852294922,146600000
4/27/2011,104.66529443425449,105.30079764804604,104.23903578892956,105.14579772949219,143031000
4/28/2011,104.95981002480627,105.6263204402636,104.94431830811833,105.48682403564453,124791100
4/29/2011,105.52555006314125,105.84330756026472,105.38604186836768,105.73479461669922,115094100
5/2/2011,106.23082408769184,106.31606399365043,105.36280323069045,105.57205963134766,126278700
5/3/2011,105.37059824557403,105.54884762927493,104.6575770592898,105.19233703613281,138375000
5/4/2011,105.14581121921304,105.19231001817121,104.02979274126804,104.49480438232422,182678500
5/5/2011,103.91351161093351,104.5877676258255,103.092001563885,103.54925537109375,226900000
5/6/2011,104.58005881581644,105.11481866908275,103.60353670959532,104.00654602050781,222787200
5/9/2011,103.99877556776183,104.71178459491848,103.8360179799696,104.40953063964844,114104500
5/10/2011,104.75829847694027,105.48681114735409,104.62654794676236,105.3008041381836,114806900
5/11/2011,105.1458500137208,105.16135356100612,103.71208527198219,104.19258880615234,193564200
5/12/2011,103.91354894403683,104.90556277148568,103.37878908807473,104.68856048583984,171550700
5/13/2011,104.74278570780407,104.89003976553948,103.51052042317941,103.88252258300781,157444900
5/16/2011,103.51054352680835,104.32430804147583,103.05328953811242,103.22379302978516,141675400
5/17/2011,102.8362954569241,103.34780597279212,102.39453314983653,103.20829772949219,192686200
5/18/2011,103.26254503188201,104.23905534513584,103.0377850559365,104.13055419921875,135217900
5/19/2011,104.47156473018308,104.6498140847327,103.80505428954278,104.37855529785156,119489500
5/20/2011,104.1072644267745,104.37851127351188,103.35550255525276,103.54925537109375,182594900
5/23/2011,102.28603536796369,102.85954825246573,101.98378129420682,102.34803771972656,168700000
5/24/2011,102.64249323438777,102.86724129661371,102.06898064434453,102.26273345947266,147199600
5/25/2011,101.85202804827364,103.03004904925682,101.82103278607842,102.60379028320312,151050100
5/26/2011,102.32473805350168,103.26250690288572,102.13098523406752,103.07649993896484,164850000
5/27/2011,103.36326249221668,103.75076817669014,103.04551681850704,103.47176361083984,120921900
5/31/2011,104.44832116537091,104.5645681801085,103.72755419678076,104.54906463623047,164731200
6/1/2011,104.24677415368298,104.56453165060954,102.11549290596827,102.20074462890625,233094300
6/2/2011,102.27053871422396,102.48754102205278,101.49552709319562,102.09227752685547,200466800
6/3/2011,100.86775466590488,101.85202270575687,100.81351000347381,101.07701110839844,234690200
6/6/2011,100.82124123092052,101.03049764304662,99.87572627329806,100.00747680664062,179951200
6/7/2011,100.51898891606903,100.8057512118034,99.8602362382727,99.94548797607422,161660500
6/8/2011,99.79045566773912,100.12371669260844,99.34094767241223,99.5269546508789,198696400
6/9/2011,99.7982345592268,100.6972389152071,99.55798288539857,100.28648376464844,160964400
6/10/2011,99.86025761423387,99.92224814068918,98.62798599405879,98.89148712158203,238629400
6/13/2011,99.11618713336847,99.38744579799776,98.46518052913785,98.96893310546875,207599800
